oslid,csign,Actual,csignLabel,validLabel(T_F),cdli_label
o0002360,http://www.wikidata.org/entity/Q125116676,𒋠×𒉣,CUNEIFORM SIGN SIK2 TIMES NUN (𒋠 × 𒉣),,
,http://www.wikidata.org/entity/Q123166608,𒋡×𒀀,CUNEIFORM SIGN SILA3 TIMES A (𒋡 × 𒀀),,
,http://www.wikidata.org/entity/Q123166613,𒋡×𒂁,CUNEIFORM SIGN SILA3 TIMES DUG (𒋡 × 𒂁),,
,http://www.wikidata.org/entity/Q123166670,𒋡×𒂵,CUNEIFORM SIGN SILA3 TIMES GA (𒋡 × 𒂵),,
,http://www.wikidata.org/entity/Q123166677,𒋡×𒃻,CUNEIFORM SIGN SILA3 TIMES GAR (𒋡 × 𒃻),,
,http://www.wikidata.org/entity/Q123166689,𒋡×𒂶,CUNEIFORM SIGN SILA3 TIMES GARA2 (𒋡 × 𒂶),,
,http://www.wikidata.org/entity/Q123166704,𒋡×𒉿,CUNEIFORM SIGN SILA3 TIMES GESHTU (𒋡 × 𒉿),,
,http://www.wikidata.org/entity/Q123166713,𒋡×𒄭,CUNEIFORM SIGN SILA3 TIMES HI (𒋡 × 𒄭),,
,http://www.wikidata.org/entity/Q123166726,𒋡×𒄭@g,CUNEIFORM SIGN SILA3 TIMES HI GUNU (𒋡 × 𒄭@g),,
,http://www.wikidata.org/entity/Q123166740,𒋡×𒅁,CUNEIFORM SIGN SILA3 TIMES IB (𒋡 × 𒅁),,
,http://www.wikidata.org/entity/Q123166797,𒋡×𒁉,CUNEIFORM SIGN SILA3 TIMES KASH (𒋡 × 𒁉),,
,http://www.wikidata.org/entity/Q123166807,𒋡×𒆳,CUNEIFORM SIGN SILA3 TIMES KUR (𒋡 × 𒆳),,
,http://www.wikidata.org/entity/Q123166812,𒋡×𒈦,CUNEIFORM SIGN SILA3 TIMES MASH (𒋡 × 𒈦),,
,http://www.wikidata.org/entity/Q123166855,𒋡×𒉀,CUNEIFORM SIGN SILA3 TIMES NAGA (𒋡 × 𒉀),,
,http://www.wikidata.org/entity/Q123166860,𒋡×𒉌,CUNEIFORM SIGN SILA3 TIMES NI (𒋡 × 𒉌),,
,http://www.wikidata.org/entity/Q123259937,𒋡×𒈠,CUNEIFORM SIGN SILA3 TIMES PESH3 (𒋡 × 𒈠),,
o0027489,http://www.wikidata.org/entity/Q123166900,𒋡×𒊺,CUNEIFORM SIGN SILA3 TIMES SHE (𒋡 × 𒊺),,
,http://www.wikidata.org/entity/Q123166918,𒋡×𒋗,CUNEIFORM SIGN SILA3 TIMES SHU (𒋡 × 𒋗),,
,http://www.wikidata.org/entity/Q123166925,𒋡×𒋙,CUNEIFORM SIGN SILA3 TIMES SHU2 (𒋡 × 𒋙),,
,http://www.wikidata.org/entity/Q123166896,𒋡×𒋧,CUNEIFORM SIGN SILA3 TIMES SUM (𒋡 × 𒋧),,
,http://www.wikidata.org/entity/Q123166938,𒋡×𒍚,CUNEIFORM SIGN SILA3 TIMES UD5 (𒋡 × 𒍚),,
,http://www.wikidata.org/entity/Q123289477,𒋡×ZATU687,CUNEIFORM SIGN SILA3 TIMES ZATU 687 (𒋡 × ZATU 687),,
o0002198,http://www.wikidata.org/entity/Q120275213,𒉺𒇻,CUNEIFORM SIGN SIPA (𒉺 & 𒇻),,
,http://www.wikidata.org/entity/Q123259685,𒋢×𒁹,CUNEIFORM SIGN SU TIMES DISH (𒋢 × 𒁹),,
o0002371,http://www.wikidata.org/entity/Q122936619,𒋢𒆳𒊒,CUNEIFORM SIGN SU.KUR.RU (𒋢 & 𒆳 & 𒊒),,
o0152702,http://www.wikidata.org/entity/Q124821685,𒋤@g,CUNEIFORM SIGN SUD GUNU (𒋤@g),,
,http://www.wikidata.org/entity/Q123160028,𒋥@g,CUNEIFORM SIGN SUD2 GUNU (𒋥@g),,
o0000538,http://www.wikidata.org/entity/Q124821713,𒋨@g,CUNEIFORM SIGN SUMASH GUNU (𒋨@g),,
o0002002,http://www.wikidata.org/entity/Q122587426,𒈣𒅊,CUNEIFORM SIGN SUR10 (𒈣 & 𒅊),,
o0002041,http://www.wikidata.org/entity/Q123304264,𒈹𒂞,CUNEIFORM SIGN SUSA (𒈹 & 𒂞),,
o0002817,http://www.wikidata.org/entity/Q120350764,𒋙𒉀,CUNEIFORM SIGN SZEG8 (𒋙 & 𒉀),,
o0002816,http://www.wikidata.org/entity/Q120351595,𒋙𒂈,CUNEIFORM SIGN SZUDUN (𒋙 & 𒂈),,
o0002406,http://www.wikidata.org/entity/Q125090085,𒋫×𒃻,CUNEIFORM SIGN TA TIMES GAR (𒋫 × 𒃻),,
o0002409,http://www.wikidata.org/entity/Q125116744,𒋫×𒊺,CUNEIFORM SIGN TA TIMES SHE (𒋫 × 𒊺),,
o0000545,http://www.wikidata.org/entity/Q124822244,𒋰@t,CUNEIFORM SIGN TAB TENU (𒋰@t),,
o0000552,http://www.wikidata.org/entity/Q124822221,𒋼@s,CUNEIFORM SIGN TE SHESHIG (𒋼@s),,
o0002414,http://www.wikidata.org/entity/Q122936835,𒋼𒈨,CUNEIFORM SIGN TE.ME (𒋼 & 𒈨),,
o0002798,http://www.wikidata.org/entity/Q123088120,𒋗𒉀,CUNEIFORM SIGN TU5 (𒋗 & 𒉀),,
,http://www.wikidata.org/entity/Q123167764,𒌆@g,CUNEIFORM SIGN TUG2 GUNU (𒌆@g),,
,http://www.wikidata.org/entity/Q123227852,𒌆@g×𒁁/𒁁,CUNEIFORM SIGN TUG2 GUNU TIMES BAD OVER BAD (𒌆@g × 𒁁 / 𒁁),,
,http://www.wikidata.org/entity/Q123227818,𒌆×𒁁/𒁁,CUNEIFORM SIGN TUG2 TIMES BAD OVER BAD (𒌆 × 𒁁 / 𒁁 ),,
o0002055,http://www.wikidata.org/entity/Q120352933,𒉄𒍞,CUNEIFORM SIGN TUGUL (𒉄 & 𒍞),,
o0002424,http://www.wikidata.org/entity/Q125116755,𒌇×𒌓,CUNEIFORM SIGN TUK TIMES UD (𒌇 × 𒌓),,
o0027193,http://www.wikidata.org/entity/Q125090329,𒌈×𒀀,CUNEIFORM SIGN TUM TIMES A (𒌈 × 𒀀),,
o0018549,http://www.wikidata.org/entity/Q125091065,𒌉×𒉣,CUNEIFORM SIGN TUR TIMES NUN (𒌉 × 𒉣),,
o0018550,http://www.wikidata.org/entity/Q125091179,𒌉×𒍣,CUNEIFORM SIGN TUR TIMES ZI (𒌉 × 𒍣),,
o0002125,http://www.wikidata.org/entity/Q121467709,𒉣𒇬,CUNEIFORM SIGN TUR3 (𒉣 & 𒇬),,
o0002448,http://www.wikidata.org/entity/Q120279699,𒌋𒁯,CUNEIFORM SIGN U.DAR (𒌋 & 𒁯),,
o0002457,http://www.wikidata.org/entity/Q121302193,𒌋𒂵,CUNEIFORM SIGN U.GA (𒌋 & 𒂵),,
o0002460,http://www.wikidata.org/entity/Q120279469,𒌋𒄥,CUNEIFORM SIGN U.GUR (𒌋 & 𒄥),,
o0002462,http://www.wikidata.org/entity/Q121302163,𒌋𒆤,CUNEIFORM SIGN U.KID (𒌋 & 𒆤),,
o0002477,http://www.wikidata.org/entity/Q122937009,𒌋𒊭,CUNEIFORM SIGN U.SHA (𒌋 & 𒊭),,
,http://www.wikidata.org/entity/Q120300483,𒌋𒐴,CUNEIFORM SIGN U.U-GUNU (𒌋 & 𒐴),,
o0027572,http://www.wikidata.org/entity/Q124822296,𒌑@t,CUNEIFORM SIGN U2 TENU (𒌑@t),,
o0001470,http://www.wikidata.org/entity/Q121507191,𒄷𒋛,CUNEIFORM SIGN U5 (𒄷 & 𒋛),,
o0001496,http://www.wikidata.org/entity/Q120302402,𒅆𒂍,CUNEIFORM SIGN U6 (𒅆 & 𒂍),,
,http://www.wikidata.org/entity/Q123167896,𒌓×𒁾,CUNEIFORM SIGN UD TIMES DUB (𒌓 × 𒁾),,
o0028061,http://www.wikidata.org/entity/Q125122664,𒌓×𒄑,CUNEIFORM SIGN UD TIMES GISH (𒌓 × 𒄑),,
,http://www.wikidata.org/entity/Q122947612,𒌓×𒉽,CUNEIFORM SIGN UD TIMES PAP (𒌓 × 𒉽),,
,http://www.wikidata.org/entity/Q123167940,𒌓×𒋙,CUNEIFORM SIGN UD TIMES SHU2 (𒌓 × 𒋙),,
o0221951,http://www.wikidata.org/entity/Q125122677,𒌓×𒌀,CUNEIFORM SIGN UD TIMES TIL (𒌓 × 𒌀),,
,http://www.wikidata.org/entity/Q122936763,𒌓𒅗𒀸,CUNEIFORM SIGN UD.KA.ASH (𒌓 & 𒅗 & 𒀸),,
o0002509,http://www.wikidata.org/entity/Q120275994,𒌓𒊩𒄸,CUNEIFORM SIGN UD.MUNUS.HUB2 (𒌓 & 𒊩 &  𒄸),,
,http://www.wikidata.org/entity/Q123089390,𒌓𒊭,CUNEIFORM SIGN UD.SHA (𒌓 & 𒊭),,
,http://www.wikidata.org/entity/Q123167958,𒌓×𒋻,CUNEIFORM SIGN UDU TIMES TAR (𒌓 × 𒋻),,
o0002464,http://www.wikidata.org/entity/Q120278114,𒌋𒈬,CUNEIFORM SIGN UDUN (𒌋 & 𒈬),,
,http://www.wikidata.org/entity/Q123258971,𒇻𒍑,CUNEIFORM SIGN UDUNITA (𒇻 & 𒍑),,
o0002461,http://www.wikidata.org/entity/Q120276734,𒌋𒅗,CUNEIFORM SIGN UGU (𒌋 & 𒅗),,
o0002524,http://www.wikidata.org/entity/Q121508999,𒌝𒈨,CUNEIFORM SIGN UM & ME (𒌝 & 𒈨),,
o0031986,http://www.wikidata.org/entity/Q125122821,𒌝×𒆰,CUNEIFORM SIGN UM TIMES KUL (𒌝 × 𒆰),,
o0002525,http://www.wikidata.org/entity/Q125122693,𒌢×𒇻,CUNEIFORM SIGN UMBIN TIMES LU (𒌢 × 𒇻),,
o0001375,http://www.wikidata.org/entity/Q123119365,𒄑𒆵,CUNEIFORM SIGN UMMA (𒄑 & 𒆵),,
o0028065,http://www.wikidata.org/entity/Q125122708,𒌣×𒀭,CUNEIFORM SIGN UMUM TIMES AN (𒌣 × 𒀭),,
o0002528,http://www.wikidata.org/entity/Q125122700,𒌣×𒄩,CUNEIFORM SIGN UMUM TIMES HA (𒌣 × 𒄩),,
,http://www.wikidata.org/entity/Q123167974,𒀕@s,CUNEIFORM SIGN UNUG SHESHIG (𒀕@s),,
,http://www.wikidata.org/entity/Q123287146,𒀕𒀀,CUNEIFORM SIGN UNUG.A (𒀕 & 𒀀),,
,http://www.wikidata.org/entity/Q123167988,𒌨@g,CUNEIFORM SIGN UR GUNU (𒌨@g),,
o0002581,http://www.wikidata.org/entity/Q125122844,𒌨×𒀀,CUNEIFORM SIGN UR TIMES A (𒌨 × 𒀀),,
o0002580,http://www.wikidata.org/entity/Q125122853,𒌨×𒀠,CUNEIFORM SIGN UR TIMES AL (𒌨 × 𒀠),,
o0221972,http://www.wikidata.org/entity/Q125122860,𒌨×𒁹,CUNEIFORM SIGN UR TIMES DISH (𒌨 × 𒁹),,
o0221874,http://www.wikidata.org/entity/Q125122868,𒌨×𒆜,CUNEIFORM SIGN UR TIMES KASKAL (𒌨 × 𒆜),,
o0002582,http://www.wikidata.org/entity/Q125123081,𒌨×𒈫,CUNEIFORM SIGN UR TIMES MIN (𒌨 × 𒈫),,
o0021445,http://www.wikidata.org/entity/Q125123084,𒌨×𒊕,CUNEIFORM SIGN UR TIMES SAG (𒌨 × 𒊕),,
o0023018,http://www.wikidata.org/entity/Q125123091,𒌨×𒋗,CUNEIFORM SIGN UR TIMES SHU (𒌨 × 𒋗),,
o0000586,http://www.wikidata.org/entity/Q124867523,𒌫@g,CUNEIFORM SIGN UR2 GUNU (𒌫@g),,
,http://www.wikidata.org/entity/Q123168008,𒌫×𒀸,CUNEIFORM SIGN UR2 TIMES ASH (𒌫 × 𒀸),,
,http://www.wikidata.org/entity/Q123168024,𒌫×𒋻,CUNEIFORM SIGN UR2 TIMES TAR (𒌫 × 𒋻),,
o0002736,http://www.wikidata.org/entity/Q123287123,𒋀𒀊,CUNEIFORM SIGN URI5 (𒋀 & 𒀊),,
,http://www.wikidata.org/entity/Q123227898,𒌷×𒀫,CUNEIFORM SIGN URU TIMES AMAR (𒌷 × 𒀫),,
o0028068,http://www.wikidata.org/entity/Q125123122,𒌷×𒄭,CUNEIFORM SIGN URU TIMES HI (𒌷 × 𒄭),,
,http://www.wikidata.org/entity/Q123227941,𒌷×𒌦,CUNEIFORM SIGN URU TIMES KALAM (𒌷 × 𒌦),,
o0028069,http://www.wikidata.org/entity/Q125123133,𒌷×𒈦,CUNEIFORM SIGN URU TIMES MASH (𒌷 × 𒈦),,
,http://www.wikidata.org/entity/Q123228020,𒌷×𒂇,CUNEIFORM SIGN URU TIMES NIMGIR (𒌷 × 𒂇),,
o0028070,http://www.wikidata.org/entity/Q125123145,𒌷×𒊩,CUNEIFORM SIGN URU TIMES SAL (𒌷 × 𒊩),,
o0018846,http://www.wikidata.org/entity/Q125123162,𒌷×𒋁,CUNEIFORM SIGN URU TIMES SHESH2 (𒌷 × 𒋁),,
o0021757,http://www.wikidata.org/entity/Q125123154,𒌷×𒌀,CUNEIFORM SIGN URU TIMES TIL (𒌷 × 𒌀),,
o0027647,http://www.wikidata.org/entity/Q122915157,𒌷×𒌑@t,CUNEIFORM SIGN URU TIMES U2 TENU (𒌷 × 𒌑@t),,
,http://www.wikidata.org/entity/Q123168060,𒍏@g,CUNEIFORM SIGN URUDA GUNU (𒍏@g),,
o0199005,http://www.wikidata.org/entity/Q125123166,𒍏×𒋗,CUNEIFORM SIGN URUDA TIMES SHU (𒍏 × 𒋗),,
,http://www.wikidata.org/entity/Q120275399,𒄝𒆕,CUNEIFORM SIGN USAN2.GAG (𒄝 &  𒆕),,
o0027493,http://www.wikidata.org/entity/Q123250303,𒍑×𒋻,CUNEIFORM SIGN USH TIMES TAR (𒍑 × 𒋻),,
o0001195,http://www.wikidata.org/entity/Q123286946,𒃲𒁔,CUNEIFORM SIGN USHUMGAL (𒃲 & 𒁔),,
o0002497,http://www.wikidata.org/entity/Q123034767,𒌓𒅗𒁇,CUNEIFORM SIGN ZABAR (𒌓 & 𒅗 & 𒁇),,
,http://www.wikidata.org/entity/Q123250254,ZATU619,CUNEIFORM SIGN ZATU 619,,
,http://www.wikidata.org/entity/Q123250247,ZATU620,CUNEIFORM SIGN ZATU 620,,
,http://www.wikidata.org/entity/Q123250239,ZATU621,CUNEIFORM SIGN ZATU 621,,
,http://www.wikidata.org/entity/Q123250221,ZATU622,CUNEIFORM SIGN ZATU 622,,
,http://www.wikidata.org/entity/Q123250207,ZATU624,CUNEIFORM SIGN ZATU 624,,
,http://www.wikidata.org/entity/Q123250187,ZATU625,CUNEIFORM SIGN ZATU 625,,
,http://www.wikidata.org/entity/Q123250182,ZATU626,CUNEIFORM SIGN ZATU 626,,
,http://www.wikidata.org/entity/Q123250177,ZATU627,CUNEIFORM SIGN ZATU 627,,
,http://www.wikidata.org/entity/Q123250172,ZATU628,CUNEIFORM SIGN ZATU 628,,
,http://www.wikidata.org/entity/Q123250164,ZATU629,CUNEIFORM SIGN ZATU 629,,
,http://www.wikidata.org/entity/Q123250158,ZATU630,CUNEIFORM SIGN ZATU 630,,
,http://www.wikidata.org/entity/Q123250152,ZATU631,CUNEIFORM SIGN ZATU 631,,
,http://www.wikidata.org/entity/Q123250147,ZATU632,CUNEIFORM SIGN ZATU 632,,
,http://www.wikidata.org/entity/Q123250141,ZATU633,CUNEIFORM SIGN ZATU 633,,
,http://www.wikidata.org/entity/Q123250133,ZATU634,CUNEIFORM SIGN ZATU 634,,
,http://www.wikidata.org/entity/Q123250131,ZATU635,CUNEIFORM SIGN ZATU 635,,
,http://www.wikidata.org/entity/Q123250031,ZATU636,CUNEIFORM SIGN ZATU 636,,
,http://www.wikidata.org/entity/Q123250024,ZATU637,CUNEIFORM SIGN ZATU 637,,
,http://www.wikidata.org/entity/Q123250016,ZATU638,CUNEIFORM SIGN ZATU 638,,
,http://www.wikidata.org/entity/Q123250009,ZATU639,CUNEIFORM SIGN ZATU 639,,
,http://www.wikidata.org/entity/Q123250001,ZATU640,CUNEIFORM SIGN ZATU 640,,
,http://www.wikidata.org/entity/Q123249994,ZATU641,CUNEIFORM SIGN ZATU 641,,
,http://www.wikidata.org/entity/Q123249853,ZATU642,CUNEIFORM SIGN ZATU 642,,
,http://www.wikidata.org/entity/Q123249846,ZATU643,CUNEIFORM SIGN ZATU 643,,
,http://www.wikidata.org/entity/Q123249840,ZATU645,CUNEIFORM SIGN ZATU 645,,
,http://www.wikidata.org/entity/Q123249834,ZATU646,CUNEIFORM SIGN ZATU 646,,
,http://www.wikidata.org/entity/Q123249828,ZATU647,CUNEIFORM SIGN ZATU 647,,
,http://www.wikidata.org/entity/Q123249820,ZATU648,CUNEIFORM SIGN ZATU 648,,
,http://www.wikidata.org/entity/Q123249749,ZATU649,CUNEIFORM SIGN ZATU 649,,
,http://www.wikidata.org/entity/Q123249757,ZATU650,CUNEIFORM SIGN ZATU 650,,
,http://www.wikidata.org/entity/Q123249676,ZATU651,CUNEIFORM SIGN ZATU 651,,
,http://www.wikidata.org/entity/Q123249498,ZATU651@g,CUNEIFORM SIGN ZATU 651 GUNU,,
,http://www.wikidata.org/entity/Q123249658,ZATU652,CUNEIFORM SIGN ZATU 652,,
,http://www.wikidata.org/entity/Q123249531,ZATU654,CUNEIFORM SIGN ZATU 654,,
,http://www.wikidata.org/entity/Q123249522,ZATU655,CUNEIFORM SIGN ZATU 655,,
,http://www.wikidata.org/entity/Q123249514,ZATU656,CUNEIFORM SIGN ZATU 656,,
,http://www.wikidata.org/entity/Q123249510,ZATU657,CUNEIFORM SIGN ZATU 657,,
,http://www.wikidata.org/entity/Q123249488,ZATU659,CUNEIFORM SIGN ZATU 659,,
,http://www.wikidata.org/entity/Q123249484,ZATU660,CUNEIFORM SIGN ZATU 660,,
,http://www.wikidata.org/entity/Q123249428,ZATU661,CUNEIFORM SIGN ZATU 661,,
,http://www.wikidata.org/entity/Q123249421,ZATU662,CUNEIFORM SIGN ZATU 662,,
,http://www.wikidata.org/entity/Q123249402,ZATU664,CUNEIFORM SIGN ZATU 664,,
,http://www.wikidata.org/entity/Q123249399,ZATU665,CUNEIFORM SIGN ZATU 665,,
,http://www.wikidata.org/entity/Q123249394,ZATU666,CUNEIFORM SIGN ZATU 666,,
,http://www.wikidata.org/entity/Q123249387,ZATU667,CUNEIFORM SIGN ZATU 667,,
,http://www.wikidata.org/entity/Q123249381,ZATU668,CUNEIFORM SIGN ZATU 668,,
,http://www.wikidata.org/entity/Q123249351,ZATU669,CUNEIFORM SIGN ZATU 669,,
,http://www.wikidata.org/entity/Q123249345,ZATU670,CUNEIFORM SIGN ZATU 670,,
,http://www.wikidata.org/entity/Q123249339,ZATU672,CUNEIFORM SIGN ZATU 672,,
,http://www.wikidata.org/entity/Q123249333,ZATU673,CUNEIFORM SIGN ZATU 673,,
,http://www.wikidata.org/entity/Q123249328,ZATU674,CUNEIFORM SIGN ZATU 674,,
,http://www.wikidata.org/entity/Q123249320,ZATU675,CUNEIFORM SIGN ZATU 675,,
,http://www.wikidata.org/entity/Q123249316,ZATU676,CUNEIFORM SIGN ZATU 676,,
,http://www.wikidata.org/entity/Q123249310,ZATU677,CUNEIFORM SIGN ZATU 677,,
,http://www.wikidata.org/entity/Q123249300,ZATU678,CUNEIFORM SIGN ZATU 678,,
,http://www.wikidata.org/entity/Q123249294,ZATU679,CUNEIFORM SIGN ZATU 679,,
,http://www.wikidata.org/entity/Q123249286,ZATU680,CUNEIFORM SIGN ZATU 680,,
,http://www.wikidata.org/entity/Q123249280,ZATU681,CUNEIFORM SIGN ZATU 681,,
,http://www.wikidata.org/entity/Q123249273,ZATU682,CUNEIFORM SIGN ZATU 682,,
,http://www.wikidata.org/entity/Q123249266,ZATU683,CUNEIFORM SIGN ZATU 683,,
,http://www.wikidata.org/entity/Q123249261,ZATU684,CUNEIFORM SIGN ZATU 684,,
,http://www.wikidata.org/entity/Q123249248,ZATU685,CUNEIFORM SIGN ZATU 685,,
,http://www.wikidata.org/entity/Q123249231,ZATU687,CUNEIFORM SIGN ZATU 687,,
,http://www.wikidata.org/entity/Q123249204,ZATU688,CUNEIFORM SIGN ZATU 688,,
,http://www.wikidata.org/entity/Q123249164,ZATU689,CUNEIFORM SIGN ZATU 689,,
,http://www.wikidata.org/entity/Q123249135,ZATU690,CUNEIFORM SIGN ZATU 690,,
,http://www.wikidata.org/entity/Q123249126,ZATU691,CUNEIFORM SIGN ZATU 691,,
,http://www.wikidata.org/entity/Q123249119,ZATU692,CUNEIFORM SIGN ZATU 692,,
,http://www.wikidata.org/entity/Q123249109,ZATU693,CUNEIFORM SIGN ZATU 693,,
,http://www.wikidata.org/entity/Q123249093,ZATU694,CUNEIFORM SIGN ZATU 694,,
,http://www.wikidata.org/entity/Q123249036,ZATU695,CUNEIFORM SIGN ZATU 695,,
,http://www.wikidata.org/entity/Q123249007,ZATU696,CUNEIFORM SIGN ZATU 696,,
,http://www.wikidata.org/entity/Q123248983,ZATU697,CUNEIFORM SIGN ZATU 697,,
,http://www.wikidata.org/entity/Q123248930,ZATU698,CUNEIFORM SIGN ZATU 698,,
,http://www.wikidata.org/entity/Q123248912,ZATU699,CUNEIFORM SIGN ZATU 699,,
,http://www.wikidata.org/entity/Q123248899,ZATU700,CUNEIFORM SIGN ZATU 700,,
,http://www.wikidata.org/entity/Q123248851,ZATU701,CUNEIFORM SIGN ZATU 701,,
,http://www.wikidata.org/entity/Q123248836,ZATU702,CUNEIFORM SIGN ZATU 702,,
,http://www.wikidata.org/entity/Q123248825,ZATU703,CUNEIFORM SIGN ZATU 703,,
,http://www.wikidata.org/entity/Q123248793,ZATU704,CUNEIFORM SIGN ZATU 704,,
,http://www.wikidata.org/entity/Q123248786,ZATU705,CUNEIFORM SIGN ZATU 705,,
,http://www.wikidata.org/entity/Q123248778,ZATU706,CUNEIFORM SIGN ZATU 706,,
,http://www.wikidata.org/entity/Q123248748,ZATU707,CUNEIFORM SIGN ZATU 707,,
,http://www.wikidata.org/entity/Q123248728,ZATU708,CUNEIFORM SIGN ZATU 708,,
,http://www.wikidata.org/entity/Q123248723,ZATU709,CUNEIFORM SIGN ZATU 709,,
,http://www.wikidata.org/entity/Q123248715,ZATU710,CUNEIFORM SIGN ZATU 710,,
,http://www.wikidata.org/entity/Q123248704,ZATU711,CUNEIFORM SIGN ZATU 711,,
,http://www.wikidata.org/entity/Q123248693,ZATU712,CUNEIFORM SIGN ZATU 712,,
,http://www.wikidata.org/entity/Q123248650,ZATU713,CUNEIFORM SIGN ZATU 713,,
,http://www.wikidata.org/entity/Q123248644,ZATU714,CUNEIFORM SIGN ZATU 714,,
,http://www.wikidata.org/entity/Q123248633,ZATU715,CUNEIFORM SIGN ZATU 715,,
,http://www.wikidata.org/entity/Q123248583,ZATU716,CUNEIFORM SIGN ZATU 716,,
,http://www.wikidata.org/entity/Q123248575,ZATU717,CUNEIFORM SIGN ZATU 717,,
,http://www.wikidata.org/entity/Q123248528,ZATU718,CUNEIFORM SIGN ZATU 718,,
,http://www.wikidata.org/entity/Q123248521,ZATU719,CUNEIFORM SIGN ZATU 719,,
,http://www.wikidata.org/entity/Q123248506,ZATU720,CUNEIFORM SIGN ZATU 720,,
,http://www.wikidata.org/entity/Q123248463,ZATU721,CUNEIFORM SIGN ZATU 721,,
,http://www.wikidata.org/entity/Q123248450,ZATU722,CUNEIFORM SIGN ZATU 722,,
,http://www.wikidata.org/entity/Q123248442,ZATU723,CUNEIFORM SIGN ZATU 723,,
,http://www.wikidata.org/entity/Q123248107,ZATU724,CUNEIFORM SIGN ZATU 724,,
,http://www.wikidata.org/entity/Q123248084,ZATU726,CUNEIFORM SIGN ZATU 726,,
,http://www.wikidata.org/entity/Q123248059,ZATU727,CUNEIFORM SIGN ZATU 727,,
,http://www.wikidata.org/entity/Q123248053,ZATU728,CUNEIFORM SIGN ZATU 728,,
,http://www.wikidata.org/entity/Q123248005,ZATU730,CUNEIFORM SIGN ZATU 730,,
,http://www.wikidata.org/entity/Q123247998,ZATU731,CUNEIFORM SIGN ZATU 731,,
,http://www.wikidata.org/entity/Q123247992,ZATU732,CUNEIFORM SIGN ZATU 732,,
,http://www.wikidata.org/entity/Q123247984,ZATU733,CUNEIFORM SIGN ZATU 733,,
,http://www.wikidata.org/entity/Q123247973,ZATU734,CUNEIFORM SIGN ZATU 734,,
,http://www.wikidata.org/entity/Q123247957,ZATU735,CUNEIFORM SIGN ZATU 735,,
,http://www.wikidata.org/entity/Q123247865,ZATU736,CUNEIFORM SIGN ZATU 736,,
,http://www.wikidata.org/entity/Q123247816,ZATU737,CUNEIFORM SIGN ZATU 737,,
,http://www.wikidata.org/entity/Q123247792,ZATU738,CUNEIFORM SIGN ZATU 738,,
,http://www.wikidata.org/entity/Q123247780,ZATU740,CUNEIFORM SIGN ZATU 740,,
,http://www.wikidata.org/entity/Q123247681,ZATU742,CUNEIFORM SIGN ZATU 742,,
,http://www.wikidata.org/entity/Q123247669,ZATU744,CUNEIFORM SIGN ZATU 744,,
,http://www.wikidata.org/entity/Q123244120,ZATU745,CUNEIFORM SIGN ZATU 745,,
,http://www.wikidata.org/entity/Q123244107,ZATU746,CUNEIFORM SIGN ZATU 746,,
,http://www.wikidata.org/entity/Q123244032,ZATU748,CUNEIFORM SIGN ZATU 748,,
,http://www.wikidata.org/entity/Q123244025,ZATU749,CUNEIFORM SIGN ZATU 749,,
,http://www.wikidata.org/entity/Q123240736,ZATU750,CUNEIFORM SIGN ZATU 750,,
,http://www.wikidata.org/entity/Q123240721,ZATU751,CUNEIFORM SIGN ZATU 751,,
,http://www.wikidata.org/entity/Q123240716,ZATU752,CUNEIFORM SIGN ZATU 752,,
,http://www.wikidata.org/entity/Q123240698,ZATU754,CUNEIFORM SIGN ZATU 754,,
,http://www.wikidata.org/entity/Q123240684,ZATU755,CUNEIFORM SIGN ZATU 755,,
,http://www.wikidata.org/entity/Q123240671,ZATU756,CUNEIFORM SIGN ZATU 756,,
,http://www.wikidata.org/entity/Q123240663,ZATU757,CUNEIFORM SIGN ZATU 757,,
,http://www.wikidata.org/entity/Q123240651,ZATU758,CUNEIFORM SIGN ZATU 758,,
,http://www.wikidata.org/entity/Q123240642,ZATU759,CUNEIFORM SIGN ZATU 759,,
,http://www.wikidata.org/entity/Q123240639,ZATU760,CUNEIFORM SIGN ZATU 760,,
,http://www.wikidata.org/entity/Q123240568,ZATU761,CUNEIFORM SIGN ZATU 761,,
,http://www.wikidata.org/entity/Q123240526,ZATU762,CUNEIFORM SIGN ZATU 762,,
,http://www.wikidata.org/entity/Q123240466,ZATU763,CUNEIFORM SIGN ZATU 763,,
,http://www.wikidata.org/entity/Q123240462,ZATU764,CUNEIFORM SIGN ZATU 764,,
,http://www.wikidata.org/entity/Q123240401,ZATU765,CUNEIFORM SIGN ZATU 765,,
,http://www.wikidata.org/entity/Q123240382,ZATU766,CUNEIFORM SIGN ZATU 766,,
,http://www.wikidata.org/entity/Q123240378,ZATU767,CUNEIFORM SIGN ZATU 767,,
,http://www.wikidata.org/entity/Q123240362,ZATU768,CUNEIFORM SIGN ZATU 768,,
,http://www.wikidata.org/entity/Q123240352,ZATU769,CUNEIFORM SIGN ZATU 769,,
,http://www.wikidata.org/entity/Q123239815,ZATU770,CUNEIFORM SIGN ZATU 770,,
,http://www.wikidata.org/entity/Q123239806,ZATU771,CUNEIFORM SIGN ZATU 771,,
o0002661,http://www.wikidata.org/entity/Q120268631,𒍤𒀀,CUNEIFORM SIGN ZI OVER ZI & A (𒍤 & 𒀀),,
